date,region,state,rainfall_mm,temperature_c,humidity_pct,soil_saturation_pct,drought_prone_base,crop_stress_index
2019-06-08,Kolkata,West Bengal,0.85,29.16,58.6,35.1,0,20.21
2019-06-09,Kolkata,West Bengal,13.91,31.07,57.47,56.06,0,7.03
2019-06-10,Kolkata,West Bengal,0.21,31.93,60.04,24.66,0,23.68
2019-06-11,Kolkata,West Bengal,7.37,31.52,69.29,34.29,0,22.93
2019-06-12,Kolkata,West Bengal,0.04,31.67,62.23,37.56,0,24.02
2019-06-13,Kolkata,West Bengal,1.54,29.3,56.67,28.05,0,21.37
2019-06-14,Kolkata,West Bengal,1.83,30.24,58.69,24.61,0,17.9
2019-06-15,Kolkata,West Bengal,4.87,33.17,65.81,23.99,0,24.7
2019-06-16,Kolkata,West Bengal,0.03,30.66,53.14,28.81,0,18.61
2019-06-17,Kolkata,West Bengal,0.74,31.54,69.21,44.79,0,19.51
2019-06-18,Kolkata,West Bengal,1.18,30.19,73.03,28.83,0,19.39
2019-06-19,Kolkata,West Bengal,1.74,32.43,66.73,39.98,0,32.3
2019-06-20,Kolkata,West Bengal,8.79,30.21,59.15,41.43,0,14.62
2019-06-21,Kolkata,West Bengal,1.14,31.21,67.14,37.02,0,26.04
2019-06-22,Kolkata,West Bengal,9.06,30.11,45.22,24.95,0,13.2
2019-06-23,Kolkata,West Bengal,11.48,29.71,70.8,28.9,0,14.42
2019-06-24,Kolkata,West Bengal,1.24,28.62,51.69,14.47,0,19.7
2019-06-25,Kolkata,West Bengal,5.43,32.11,56.66,37.11,0,17.16
2019-06-26,Kolkata,West Bengal,1.02,33.05,73.21,37.42,0,36.57
2019-06-27,Kolkata,West Bengal,4.79,32.2,69.89,45.66,0,32.81
2019-06-28,Kolkata,West Bengal,0.85,30.63,69.55,23.27,0,17.96
2019-06-29,Kolkata,West Bengal,2.03,28.47,70.0,27.72,0,15.52
2019-06-30,Kolkata,West Bengal,11.43,31.12,54.64,44.16,0,16.43
2019-07-01,Kolkata,West Bengal,2.66,30.08,76.87,33.17,0,11.71
2019-07-02,Kolkata,West Bengal,12.55,27.07,89.4,23.65,0,9.49
2019-07-03,Kolkata,West Bengal,5.17,30.12,73.58,28.75,0,15.15
2019-07-04,Kolkata,West Bengal,13.91,32.51,78.35,46.62,0,14.89
2019-07-05,Kolkata,West Bengal,0.06,29.84,75.12,33.75,0,15.33
2019-07-06,Kolkata,West Bengal,15.28,29.19,91.25,26.92,0,18.48
2019-07-07,Kolkata,West Bengal,0.22,30.46,59.05,26.98,0,20.25
2019-07-08,Kolkata,West Bengal,11.2,31.45,75.31,38.15,0,16.85
2019-07-09,Kolkata,West Bengal,3.35,32.95,74.2,51.11,0,28.88
2019-07-10,Kolkata,West Bengal,5.47,33.89,79.84,39.79,0,40.78
2019-07-11,Kolkata,West Bengal,5.13,31.98,63.37,19.33,0,28.87
2019-07-12,Kolkata,West Bengal,2.14,31.28,67.75,12.04,0,15.35
2019-07-13,Kolkata,West Bengal,11.21,30.45,62.16,38.29,0,17.78
2019-07-14,Kolkata,West Bengal,0.57,30.05,91.25,19.75,0,23.27
2019-07-15,Kolkata,West Bengal,9.4,29.59,72.57,33.97,0,7.46
2019-07-16,Kolkata,West Bengal,10.76,29.93,72.95,51.36,0,19.71
2019-07-17,Kolkata,West Bengal,9.59,30.77,78.99,33.6,0,17.72
2019-07-18,Kolkata,West Bengal,42.59,29.02,79.83,64.52,0,0.0
2019-07-19,Kolkata,West Bengal,32.61,33.29,75.92,57.0,0,16.23
2019-07-20,Kolkata,West Bengal,12.79,28.79,70.53,29.05,0,7.19
2019-07-21,Kolkata,West Bengal,13.33,28.44,66.93,49.66,0,16.03
2019-07-22,Kolkata,West Bengal,0.01,29.2,74.44,33.03,0,17.18
2019-07-23,Kolkata,West Bengal,22.79,27.14,74.28,37.23,0,4.65
2019-07-24,Kolkata,West Bengal,3.04,29.89,88.85,40.9,0,15.32
2019-07-25,Kolkata,West Bengal,0.0,32.77,66.36,41.42,0,31.66
2019-07-26,Kolkata,West Bengal,4.04,32.73,68.46,34.07,0,30.02
2019-07-27,Kolkata,West Bengal,32.84,27.86,77.0,55.0,0,0.0
2019-07-28,Kolkata,West Bengal,6.8,28.51,75.9,43.69,0,5.36
2019-07-29,Kolkata,West Bengal,4.14,29.76,79.57,9.27,0,14.15
2019-07-30,Kolkata,West Bengal,1.67,29.47,80.36,35.14,0,16.85
2019-07-31,Kolkata,West Bengal,6.99,29.64,96.38,37.11,0,20.49
2019-08-01,Kolkata,West Bengal,0.43,31.61,77.83,23.43,0,24.43
2019-08-02,Kolkata,West Bengal,19.91,29.38,82.72,45.39,0,10.95
2019-08-03,Kolkata,West Bengal,0.12,32.97,69.64,45.37,0,36.39
2019-08-04,Kolkata,West Bengal,2.93,31.38,77.38,20.0,0,20.44
2019-08-05,Kolkata,West Bengal,0.92,26.75,60.51,38.44,0,17.31
2019-08-06,Kolkata,West Bengal,0.0,29.06,70.1,31.75,0,17.41
2019-08-07,Kolkata,West Bengal,1.86,28.17,69.96,25.36,0,15.95
2019-08-08,Kolkata,West Bengal,15.78,28.8,80.22,37.54,0,13.58
2019-08-09,Kolkata,West Bengal,2.65,30.5,86.96,32.48,0,22.66
2019-08-10,Kolkata,West Bengal,4.91,28.46,68.33,34.54,0,25.05
2019-08-11,Kolkata,West Bengal,1.84,26.5,65.69,34.1,0,21.43
2019-08-12,Kolkata,West Bengal,0.04,27.99,80.75,27.21,0,19.12
2019-08-13,Kolkata,West Bengal,0.7,27.48,71.83,26.85,0,12.61
2019-08-14,Kolkata,West Bengal,5.86,29.07,67.84,22.63,0,22.37
2019-08-15,Kolkata,West Bengal,2.57,30.75,54.75,28.42,0,19.78
2019-08-16,Kolkata,West Bengal,7.93,29.74,78.36,40.33,0,16.06
2019-08-17,Kolkata,West Bengal,6.18,30.08,78.44,52.08,0,29.76
2019-08-18,Kolkata,West Bengal,1.54,28.85,69.7,40.09,0,17.32
2019-08-19,Kolkata,West Bengal,14.16,27.87,67.07,60.02,0,15.79
2019-08-20,Kolkata,West Bengal,3.83,29.87,60.87,42.97,0,16.65
2019-08-21,Kolkata,West Bengal,2.68,30.55,61.41,21.63,0,25.82
2019-08-22,Kolkata,West Bengal,1.51,28.05,73.25,32.04,0,22.37
2019-08-23,Kolkata,West Bengal,0.26,28.55,86.0,37.18,0,25.4
2019-08-24,Kolkata,West Bengal,2.06,28.75,70.75,39.32,0,13.23
2019-08-25,Kolkata,West Bengal,19.17,30.35,74.95,47.97,0,14.24
2019-08-26,Kolkata,West Bengal,1.8,29.64,72.33,35.99,0,20.32
2019-08-27,Kolkata,West Bengal,3.09,29.52,69.52,43.51,0,20.78
2019-08-28,Kolkata,West Bengal,4.12,29.29,70.0,51.59,0,9.85
2019-08-29,Kolkata,West Bengal,13.23,26.19,65.41,24.24,0,14.25
2019-08-30,Kolkata,West Bengal,0.07,29.2,82.17,23.72,0,21.37
2019-08-31,Kolkata,West Bengal,0.03,28.64,73.02,35.08,0,23.94
2019-09-01,Kolkata,West Bengal,0.01,28.45,62.76,46.02,0,25.03
2019-09-02,Kolkata,West Bengal,1.31,27.78,62.53,22.86,0,14.06
2019-09-03,Kolkata,West Bengal,1.61,27.96,65.64,32.57,0,11.38
2019-09-04,Kolkata,West Bengal,1.14,28.19,64.78,35.34,0,28.53
2019-09-05,Kolkata,West Bengal,0.29,27.23,64.15,27.9,0,16.39
2019-09-06,Kolkata,West Bengal,0.79,26.69,62.53,32.75,0,26.2
2019-09-07,Kolkata,West Bengal,2.37,29.63,59.87,47.02,0,26.24
2019-09-08,Kolkata,West Bengal,7.89,27.13,66.72,35.91,0,20.41
2019-09-09,Kolkata,West Bengal,9.22,28.64,55.28,30.29,0,21.46
2019-09-10,Kolkata,West Bengal,9.03,25.19,59.19,42.49,0,14.17
2019-09-11,Kolkata,West Bengal,1.33,30.83,49.08,35.94,0,23.23
2019-09-12,Kolkata,West Bengal,0.08,26.92,71.5,28.94,0,23.97
2019-09-13,Kolkata,West Bengal,1.3,27.94,70.63,33.45,0,16.61
2019-09-14,Kolkata,West Bengal,5.63,28.05,63.16,32.8,0,13.54
2019-09-15,Kolkata,West Bengal,1.11,25.79,61.28,35.8,0,17.44
2019-09-16,Kolkata,West Bengal,4.89,25.51,67.26,38.44,0,8.34
2019-09-17,Kolkata,West Bengal,4.24,27.39,69.92,39.12,0,21.02
2019-09-18,Kolkata,West Bengal,1.82,22.57,60.42,30.42,0,18.72
2019-09-19,Kolkata,West Bengal,1.38,27.68,72.45,33.05,0,26.89
2019-09-20,Kolkata,West Bengal,1.27,27.02,54.65,28.8,0,21.52
2019-09-21,Kolkata,West Bengal,1.01,27.09,62.75,28.5,0,28.05
2019-09-22,Kolkata,West Bengal,8.13,27.95,70.47,25.98,0,20.91
2019-09-23,Kolkata,West Bengal,2.68,26.22,75.91,25.45,0,21.28
2019-09-24,Kolkata,West Bengal,0.49,23.4,49.76,33.97,0,26.04
2019-09-25,Kolkata,West Bengal,1.86,27.28,47.24,26.51,0,12.4
2019-09-26,Kolkata,West Bengal,7.79,26.17,71.89,34.93,0,21.36
2019-09-27,Kolkata,West Bengal,0.03,26.49,65.28,33.66,0,19.72
2019-09-28,Kolkata,West Bengal,1.27,25.82,70.83,33.97,0,13.66
2019-09-29,Kolkata,West Bengal,5.0,26.42,66.48,29.94,0,11.6
2019-09-30,Kolkata,West Bengal,3.17,28.21,50.51,53.55,0,22.54
2019-10-01,Kolkata,West Bengal,0.58,25.13,39.44,27.63,0,20.94
2019-10-02,Kolkata,West Bengal,3.42,26.35,51.32,22.56,0,16.0
2019-10-03,Kolkata,West Bengal,0.97,26.08,47.77,28.71,0,8.6
2019-10-04,Kolkata,West Bengal,0.03,25.11,52.13,22.91,0,19.59
2019-10-05,Kolkata,West Bengal,0.7,28.32,55.93,30.34,0,22.3
2019-10-06,Kolkata,West Bengal,1.08,25.69,53.68,41.34,0,14.02
2019-10-07,Kolkata,West Bengal,0.35,25.68,43.97,30.83,0,16.86
2019-10-08,Kolkata,West Bengal,0.5,25.09,48.32,30.52,0,14.85
2019-10-09,Kolkata,West Bengal,0.44,26.5,47.36,35.61,0,25.14
2019-10-10,Kolkata,West Bengal,0.0,25.57,40.34,34.37,0,20.07
2019-10-11,Kolkata,West Bengal,0.0,24.79,47.32,20.07,0,17.9
2019-10-12,Kolkata,West Bengal,2.48,27.47,53.28,50.46,0,12.98
2019-10-13,Kolkata,West Bengal,0.75,26.51,50.37,28.66,0,28.84
2019-10-14,Kolkata,West Bengal,1.4,24.38,48.92,20.42,0,15.96
2019-10-15,Kolkata,West Bengal,3.2,25.43,47.85,31.28,0,22.67
2019-10-16,Kolkata,West Bengal,0.48,28.21,45.18,33.28,0,24.61
2019-10-17,Kolkata,West Bengal,0.5,25.6,38.42,28.43,0,18.14
2019-10-18,Kolkata,West Bengal,0.01,23.58,62.08,17.79,0,22.99
2019-10-19,Kolkata,West Bengal,0.24,25.33,42.01,9.47,0,19.67
2019-10-20,Kolkata,West Bengal,1.69,23.17,41.65,28.75,0,14.52
2019-10-21,Kolkata,West Bengal,0.28,24.15,51.45,35.96,0,15.85
2019-10-22,Kolkata,West Bengal,0.01,23.35,44.0,17.57,0,19.38
2019-10-23,Kolkata,West Bengal,1.91,22.35,58.99,47.67,0,25.09
2019-10-24,Kolkata,West Bengal,0.09,26.07,56.02,31.78,0,18.25
2019-10-25,Kolkata,West Bengal,0.29,25.4,52.29,11.57,0,20.44
2019-10-26,Kolkata,West Bengal,0.11,22.88,50.55,35.2,0,24.59
2019-10-27,Kolkata,West Bengal,0.49,24.83,43.46,33.99,0,25.13
2019-10-28,Kolkata,West Bengal,0.66,23.08,48.27,44.9,0,13.6
2019-10-29,Kolkata,West Bengal,0.84,24.24,68.99,16.61,0,33.03
2019-10-30,Kolkata,West Bengal,4.12,25.02,48.24,32.61,0,22.88
2019-10-31,Kolkata,West Bengal,2.67,25.54,46.97,38.35,0,17.11
2019-11-01,Kolkata,West Bengal,0.04,22.19,57.17,34.87,0,22.06
2019-11-02,Kolkata,West Bengal,1.32,22.64,47.82,29.08,0,26.16
2019-11-03,Kolkata,West Bengal,5.47,23.41,27.37,42.28,0,13.58
2019-11-04,Kolkata,West Bengal,0.11,25.86,43.52,21.1,0,18.71
2019-11-05,Kolkata,West Bengal,0.58,24.6,40.42,37.68,0,16.97
2019-11-06,Kolkata,West Bengal,0.28,24.5,49.97,25.21,0,12.9
2019-11-07,Kolkata,West Bengal,1.02,26.31,42.96,23.7,0,17.63
2019-11-08,Kolkata,West Bengal,0.52,22.44,45.09,24.71,0,18.67
2019-11-09,Kolkata,West Bengal,0.02,24.24,44.69,18.94,0,14.05
2019-11-10,Kolkata,West Bengal,0.13,25.1,56.64,32.53,0,19.52
2019-11-11,Kolkata,West Bengal,0.11,22.55,44.41,31.74,0,20.34
2019-11-12,Kolkata,West Bengal,0.25,26.43,51.17,49.03,0,18.18
2019-11-13,Kolkata,West Bengal,0.67,22.03,41.09,43.45,0,22.86
2019-11-14,Kolkata,West Bengal,0.7,24.28,38.69,43.39,0,13.91
2019-11-15,Kolkata,West Bengal,0.09,24.67,49.28,7.06,0,22.61
2019-11-16,Kolkata,West Bengal,0.8,25.19,36.72,34.06,0,2.53
2019-11-17,Kolkata,West Bengal,1.11,22.68,48.97,22.91,0,30.51
2019-11-18,Kolkata,West Bengal,0.06,23.01,49.57,35.24,0,19.94
2019-11-19,Kolkata,West Bengal,0.08,22.89,42.62,23.59,0,17.35
2019-11-20,Kolkata,West Bengal,0.24,22.62,36.42,24.63,0,22.95
2019-11-21,Kolkata,West Bengal,0.05,23.64,39.01,40.26,0,19.12
2019-11-22,Kolkata,West Bengal,2.32,24.87,26.74,27.17,0,17.66
2019-11-23,Kolkata,West Bengal,0.12,25.34,41.25,28.73,0,19.79
2019-11-24,Kolkata,West Bengal,0.19,24.82,42.53,29.19,0,22.88
2019-11-25,Kolkata,West Bengal,0.0,25.09,49.05,22.87,0,14.23
2019-11-26,Kolkata,West Bengal,1.3,24.24,43.87,25.85,0,22.96
2019-11-27,Kolkata,West Bengal,0.14,23.55,52.29,27.51,0,17.64
2019-11-28,Kolkata,West Bengal,0.02,23.16,49.45,32.98,0,22.89
2019-11-29,Kolkata,West Bengal,0.12,24.23,32.56,41.85,0,15.62
2019-11-30,Kolkata,West Bengal,0.59,25.83,46.93,24.71,0,14.0
2019-12-01,Kolkata,West Bengal,0.31,22.63,38.31,30.02,0,19.21
2019-12-02,Kolkata,West Bengal,0.03,22.06,46.76,39.82,0,14.55
2019-12-03,Kolkata,West Bengal,0.31,21.02,46.36,32.67,0,16.73
2019-12-04,Kolkata,West Bengal,0.86,22.65,49.3,27.43,0,23.44
2019-12-05,Kolkata,West Bengal,1.7,23.57,58.22,34.54,0,22.68
2019-12-06,Kolkata,West Bengal,0.3,24.96,51.26,26.99,0,16.91
2019-12-07,Kolkata,West Bengal,0.53,23.89,44.58,22.59,0,18.43
2019-12-08,Kolkata,West Bengal,1.94,21.1,44.32,39.23,0,21.0
2019-12-09,Kolkata,West Bengal,0.93,21.38,50.61,33.31,0,15.51
2019-12-10,Kolkata,West Bengal,1.26,23.61,29.91,14.05,0,10.76
2019-12-11,Kolkata,West Bengal,1.43,22.95,48.32,35.53,0,14.16
2019-12-12,Kolkata,West Bengal,0.19,21.18,42.04,41.46,0,25.18
2019-12-13,Kolkata,West Bengal,0.0,22.06,63.64,32.41,0,28.43
2019-12-14,Kolkata,West Bengal,0.47,22.52,52.59,12.06,0,21.66
2019-12-15,Kolkata,West Bengal,0.33,22.6,58.74,23.87,0,13.34
2019-12-16,Kolkata,West Bengal,0.03,23.26,37.34,31.4,0,21.7
2019-12-17,Kolkata,West Bengal,0.18,22.25,67.6,30.0,0,21.9
2019-12-18,Kolkata,West Bengal,0.2,24.16,36.47,28.12,0,22.1
2019-12-19,Kolkata,West Bengal,1.43,22.28,55.28,20.07,0,27.99
2019-12-20,Kolkata,West Bengal,1.26,22.84,42.83,22.5,0,24.71
2019-12-21,Kolkata,West Bengal,0.53,24.26,44.18,37.76,0,26.12
2019-12-22,Kolkata,West Bengal,0.0,24.03,48.87,50.0,0,16.59
2019-12-23,Kolkata,West Bengal,0.01,21.64,50.95,30.07,0,18.55
2019-12-24,Kolkata,West Bengal,0.01,24.31,50.12,29.1,0,20.22
2019-12-25,Kolkata,West Bengal,0.95,23.64,42.61,49.84,0,23.72
2019-12-26,Kolkata,West Bengal,0.01,21.41,34.18,7.38,0,19.97
2019-12-27,Kolkata,West Bengal,0.01,22.72,37.12,31.87,0,23.78
2019-12-28,Kolkata,West Bengal,0.72,23.59,38.75,32.81,0,24.94
2019-12-29,Kolkata,West Bengal,0.17,22.08,45.14,26.5,0,22.02
2019-12-30,Kolkata,West Bengal,1.33,23.88,46.3,45.57,0,28.78
2019-12-31,Kolkata,West Bengal,0.02,22.58,57.88,28.44,0,19.04
2020-01-01,Kolkata,West Bengal,1.65,22.07,40.21,30.43,0,22.78
2020-01-02,Kolkata,West Bengal,0.12,24.06,41.43,24.49,0,15.99
2020-01-03,Kolkata,West Bengal,1.08,20.08,43.48,27.63,0,19.7
2020-01-04,Kolkata,West Bengal,0.06,24.46,51.1,33.27,0,24.39
2020-01-05,Kolkata,West Bengal,0.1,22.27,47.61,8.86,0,28.22
2020-01-06,Kolkata,West Bengal,2.11,19.59,33.22,29.18,0,20.39
2020-01-07,Kolkata,West Bengal,0.22,23.29,47.23,31.65,0,26.66
2020-01-08,Kolkata,West Bengal,0.54,21.04,47.01,43.96,0,28.85
2020-01-09,Kolkata,West Bengal,0.54,22.45,24.78,23.91,0,19.87
2020-01-10,Kolkata,West Bengal,0.73,22.07,51.49,19.68,0,26.2
2020-01-11,Kolkata,West Bengal,0.02,23.26,50.15,29.83,0,27.64
2020-01-12,Kolkata,West Bengal,2.98,23.02,48.03,41.15,0,17.68
2020-01-13,Kolkata,West Bengal,0.48,20.96,56.08,36.0,0,23.73
2020-01-14,Kolkata,West Bengal,0.52,20.14,29.89,33.03,0,10.72
2020-01-15,Kolkata,West Bengal,0.29,24.47,34.26,37.22,0,10.21
2020-01-16,Kolkata,West Bengal,0.99,20.56,27.08,42.41,0,13.56
2020-01-17,Kolkata,West Bengal,0.09,24.66,41.73,32.51,0,21.58
2020-01-18,Kolkata,West Bengal,0.19,24.12,44.07,36.86,0,23.44
2020-01-19,Kolkata,West Bengal,0.02,21.9,46.56,27.76,0,11.06
2020-01-20,Kolkata,West Bengal,0.77,24.03,39.39,19.67,0,18.5
2020-01-21,Kolkata,West Bengal,0.06,22.44,46.71,52.31,0,19.22
2020-01-22,Kolkata,West Bengal,2.65,24.08,41.75,39.31,0,12.4
2020-01-23,Kolkata,West Bengal,0.01,22.3,46.55,29.04,0,18.37
2020-01-24,Kolkata,West Bengal,0.3,24.17,54.1,32.97,0,24.95
2020-01-25,Kolkata,West Bengal,0.74,23.17,43.76,18.08,0,19.67
2020-01-26,Kolkata,West Bengal,0.72,22.84,44.45,44.03,0,24.62
2020-01-27,Kolkata,West Bengal,0.02,21.87,51.75,45.06,0,24.14
2020-01-28,Kolkata,West Bengal,0.01,26.07,48.77,30.38,0,22.92
2020-01-29,Kolkata,West Bengal,0.0,21.08,51.37,40.63,0,19.45
2020-01-30,Kolkata,West Bengal,0.73,23.83,43.88,26.7,0,21.29
2020-01-31,Kolkata,West Bengal,1.5,24.61,42.17,45.03,0,14.11
2020-02-01,Kolkata,West Bengal,1.94,25.0,45.58,30.28,0,25.34
2020-02-02,Kolkata,West Bengal,0.02,22.76,45.18,43.52,0,29.13
2020-02-03,Kolkata,West Bengal,1.07,24.45,41.25,36.59,0,13.32
2020-02-04,Kolkata,West Bengal,1.21,24.26,32.5,43.81,0,13.74
2020-02-05,Kolkata,West Bengal,0.02,22.78,46.2,35.39,0,19.86
2020-02-06,Kolkata,West Bengal,0.36,23.2,35.1,43.11,0,13.34
2020-02-07,Kolkata,West Bengal,0.1,23.23,55.57,18.97,0,22.79
2020-02-08,Kolkata,West Bengal,0.02,24.28,48.82,45.2,0,13.74
2020-02-09,Kolkata,West Bengal,0.57,22.35,26.04,30.84,0,31.4
2020-02-10,Kolkata,West Bengal,0.26,22.91,40.79,29.82,0,29.65
2020-02-11,Kolkata,West Bengal,0.85,22.84,48.77,40.73,0,23.14
2020-02-12,Kolkata,West Bengal,0.31,24.57,50.71,27.5,0,17.41
2020-02-13,Kolkata,West Bengal,0.28,22.98,38.72,26.83,0,25.94
2020-02-14,Kolkata,West Bengal,0.58,24.98,45.54,26.46,0,17.68
2020-02-15,Kolkata,West Bengal,3.82,25.36,39.66,24.52,0,13.41
2020-02-16,Kolkata,West Bengal,1.18,23.94,50.76,26.61,0,9.53
2020-02-17,Kolkata,West Bengal,0.08,27.12,38.57,22.73,0,15.57
2020-02-18,Kolkata,West Bengal,0.69,19.39,42.19,21.1,0,27.4
2020-02-19,Kolkata,West Bengal,0.95,25.18,29.83,44.7,0,26.89
2020-02-20,Kolkata,West Bengal,0.26,24.56,47.57,30.84,0,22.91
2020-02-21,Kolkata,West Bengal,0.01,29.08,56.45,12.22,0,19.88
2020-02-22,Kolkata,West Bengal,0.08,22.66,59.74,30.56,0,12.55
2020-02-23,Kolkata,West Bengal,0.64,24.36,51.97,35.15,0,16.64
2020-02-24,Kolkata,West Bengal,1.55,24.8,53.03,44.29,0,16.68
2020-02-25,Kolkata,West Bengal,0.02,22.89,44.08,29.57,0,19.07
2020-02-26,Kolkata,West Bengal,0.61,24.37,29.98,38.57,0,15.02
2020-02-27,Kolkata,West Bengal,0.76,27.39,37.89,32.23,0,23.18
2020-02-28,Kolkata,West Bengal,2.26,24.58,52.27,42.08,0,15.33
2020-02-29,Kolkata,West Bengal,1.52,22.64,55.07,5.0,0,16.26
2020-03-01,Kolkata,West Bengal,0.87,27.45,31.76,40.89,0,22.55
2020-03-02,Kolkata,West Bengal,0.39,24.57,50.29,34.78,0,22.06
2020-03-03,Kolkata,West Bengal,0.32,24.74,55.9,34.27,0,25.36
2020-03-04,Kolkata,West Bengal,0.07,24.41,43.6,35.42,0,16.04
2020-03-05,Kolkata,West Bengal,0.42,25.58,42.8,32.1,0,24.11
2020-03-06,Kolkata,West Bengal,0.08,25.16,31.72,29.78,0,11.43
2020-03-07,Kolkata,West Bengal,0.02,25.71,49.49,31.89,0,18.64
2020-03-08,Kolkata,West Bengal,1.54,26.49,43.49,11.43,0,13.83
2020-03-09,Kolkata,West Bengal,0.01,27.07,45.79,25.05,0,19.11
2020-03-10,Kolkata,West Bengal,0.1,26.9,21.85,30.94,0,26.55
2020-03-11,Kolkata,West Bengal,1.14,23.97,38.91,47.29,0,7.96
2020-03-12,Kolkata,West Bengal,0.02,27.81,53.66,52.73,0,26.56
2020-03-13,Kolkata,West Bengal,0.11,27.19,28.7,22.69,0,26.09
2020-03-14,Kolkata,West Bengal,0.21,28.71,57.85,28.93,0,17.58
2020-03-15,Kolkata,West Bengal,0.07,25.53,36.34,22.47,0,15.66
2020-03-16,Kolkata,West Bengal,1.41,24.33,35.08,28.84,0,20.7
2020-03-17,Kolkata,West Bengal,1.13,26.04,37.21,42.5,0,9.86
2020-03-18,Kolkata,West Bengal,1.43,26.69,53.1,55.34,0,25.98
2020-03-19,Kolkata,West Bengal,0.22,29.22,41.59,42.12,0,29.12
2020-03-20,Kolkata,West Bengal,0.3,26.88,56.14,12.39,0,15.83
2020-03-21,Kolkata,West Bengal,1.08,26.88,41.54,25.73,0,16.51
2020-03-22,Kolkata,West Bengal,0.93,27.26,40.35,15.92,0,22.54
2020-03-23,Kolkata,West Bengal,0.01,26.18,52.76,26.79,0,15.86
2020-03-24,Kolkata,West Bengal,0.21,28.8,36.42,22.74,0,16.39
2020-03-25,Kolkata,West Bengal,0.0,28.7,37.33,52.86,0,23.71
2020-03-26,Kolkata,West Bengal,0.03,26.46,46.92,40.84,0,19.77
2020-03-27,Kolkata,West Bengal,0.9,25.93,46.26,32.53,0,22.91
2020-03-28,Kolkata,West Bengal,0.32,25.94,47.09,19.98,0,27.21
2020-03-29,Kolkata,West Bengal,0.05,25.42,45.47,22.88,0,15.51
2020-03-30,Kolkata,West Bengal,0.87,28.0,52.56,34.55,0,20.59
2020-03-31,Kolkata,West Bengal,0.23,30.48,42.93,30.11,0,15.86
2020-04-01,Kolkata,West Bengal,0.52,28.75,43.88,35.81,0,24.73
2020-04-02,Kolkata,West Bengal,0.33,26.82,46.98,20.05,0,19.15
2020-04-03,Kolkata,West Bengal,2.22,27.47,61.46,37.44,0,19.8
2020-04-04,Kolkata,West Bengal,1.11,26.03,47.76,24.04,0,26.5
2020-04-05,Kolkata,West Bengal,0.62,28.63,40.84,32.55,0,12.16
2020-04-06,Kolkata,West Bengal,0.02,31.03,61.0,38.03,0,25.86
2020-04-07,Kolkata,West Bengal,0.27,27.63,49.19,12.79,0,14.23
2020-04-08,Kolkata,West Bengal,0.19,28.61,43.42,57.04,0,22.36
2020-04-09,Kolkata,West Bengal,0.56,28.82,36.78,21.76,0,10.26
2020-04-10,Kolkata,West Bengal,0.26,26.19,25.28,42.29,0,17.46
2020-04-11,Kolkata,West Bengal,1.56,28.59,47.95,48.09,0,16.93
2020-04-12,Kolkata,West Bengal,1.34,31.91,49.48,28.18,0,32.99
2020-04-13,Kolkata,West Bengal,0.12,29.58,47.54,36.82,0,21.91
2020-04-14,Kolkata,West Bengal,0.58,27.88,49.7,48.42,0,13.61
2020-04-15,Kolkata,West Bengal,1.77,29.4,54.37,29.77,0,15.56
2020-04-16,Kolkata,West Bengal,0.22,31.57,44.28,31.12,0,31.53
2020-04-17,Kolkata,West Bengal,0.28,29.13,38.11,28.55,0,18.13
2020-04-18,Kolkata,West Bengal,0.18,26.16,50.49,27.15,0,20.83
2020-04-19,Kolkata,West Bengal,1.81,28.89,37.86,20.38,0,16.55
2020-04-20,Kolkata,West Bengal,0.04,30.96,36.92,38.46,0,28.16
2020-04-21,Kolkata,West Bengal,0.37,26.15,50.03,35.47,0,25.14
2020-04-22,Kolkata,West Bengal,0.05,29.31,51.67,35.38,0,31.08
2020-04-23,Kolkata,West Bengal,2.19,31.39,47.01,32.58,0,21.09
2020-04-24,Kolkata,West Bengal,6.59,28.09,59.93,33.37,0,13.36
2020-04-25,Kolkata,West Bengal,0.56,28.15,60.13,57.41,0,20.43
2020-04-26,Kolkata,West Bengal,0.0,27.66,37.02,19.95,0,17.99
2020-04-27,Kolkata,West Bengal,0.81,29.86,43.6,40.53,0,11.6
2020-04-28,Kolkata,West Bengal,2.61,29.6,46.78,34.03,0,23.22
2020-04-29,Kolkata,West Bengal,0.04,30.68,50.1,27.96,0,28.18
2020-04-30,Kolkata,West Bengal,1.56,29.62,64.05,22.82,0,11.86
2020-05-01,Kolkata,West Bengal,0.03,31.5,50.72,25.46,0,23.52
2020-05-02,Kolkata,West Bengal,0.41,29.63,45.95,37.09,0,25.55
2020-05-03,Kolkata,West Bengal,1.03,29.94,49.51,33.4,0,8.5
2020-05-04,Kolkata,West Bengal,6.57,31.4,45.95,36.27,0,22.96
2020-05-05,Kolkata,West Bengal,0.03,30.11,58.51,42.83,0,21.32
2020-05-06,Kolkata,West Bengal,0.09,30.21,51.69,18.33,0,17.68
2020-05-07,Kolkata,West Bengal,5.04,32.63,44.73,14.01,0,29.62
2020-05-08,Kolkata,West Bengal,0.11,27.99,55.12,13.18,0,22.17
2020-05-09,Kolkata,West Bengal,0.7,31.62,54.58,42.19,0,18.84
2020-05-10,Kolkata,West Bengal,0.49,29.05,43.76,23.4,0,24.9
2020-05-11,Kolkata,West Bengal,0.18,29.06,61.25,23.78,0,18.78
2020-05-12,Kolkata,West Bengal,3.64,28.73,48.96,48.37,0,25.68
