date,region,state,rainfall_mm,temperature_c,humidity_pct,water_storage_pct,pop_density_per_km2,drought_prone_base,water_stress_event
2020-05-16,Mumbai,Maharashtra,6.9,28.3,56.91,73.29,8314.777230068361,0,1
2020-05-17,Mumbai,Maharashtra,0.58,31.07,56.54,78.4,8275.84968930122,0,1
2020-05-18,Mumbai,Maharashtra,0.53,30.56,37.16,56.86,9416.384906621071,0,1
2020-05-19,Mumbai,Maharashtra,1.97,30.66,40.01,64.24,8931.271950511456,0,1
2020-05-20,Mumbai,Maharashtra,0.26,32.01,48.92,37.51,7969.614546929538,0,1
2020-05-21,Mumbai,Maharashtra,4.55,29.2,49.21,85.59,7780.388940265524,0,1
2020-05-22,Mumbai,Maharashtra,0.36,29.17,53.83,61.7,8629.103994575755,0,1
2020-05-23,Mumbai,Maharashtra,0.24,32.4,52.31,64.44,6936.928762837335,0,0
2020-05-24,Mumbai,Maharashtra,0.03,28.67,55.31,43.62,10870.213539269711,0,1
2020-05-25,Mumbai,Maharashtra,0.07,29.09,57.97,66.59,8172.638782460766,0,1
2020-05-26,Mumbai,Maharashtra,0.19,30.64,35.86,14.08,8010.443712016353,0,0
2020-05-27,Mumbai,Maharashtra,1.47,33.19,46.12,63.0,9252.55338925656,0,1
2020-05-28,Mumbai,Maharashtra,3.03,32.04,39.6,27.5,8002.998496724419,0,1
2020-05-29,Mumbai,Maharashtra,0.45,31.46,55.08,71.26,9922.391309543977,0,1
2020-05-30,Mumbai,Maharashtra,2.97,33.11,48.09,38.59,9340.16901797117,0,1
2020-05-31,Mumbai,Maharashtra,0.0,31.93,43.49,44.51,9169.808533523572,0,1
2020-06-01,Mumbai,Maharashtra,0.0,29.45,68.61,46.76,9710.364940149633,0,1
2020-06-02,Mumbai,Maharashtra,6.07,32.42,74.06,62.6,8495.872519330911,0,1
2020-06-03,Mumbai,Maharashtra,8.12,29.48,79.06,84.76,10642.486424595141,0,1
2020-06-04,Mumbai,Maharashtra,0.88,29.73,69.86,64.53,8415.308204632678,0,0
2020-06-05,Mumbai,Maharashtra,2.78,30.18,64.15,50.19,7938.092371713523,0,1
2020-06-06,Mumbai,Maharashtra,3.46,31.16,64.87,64.0,8111.7727130294115,0,1
2020-06-07,Mumbai,Maharashtra,2.92,31.2,68.53,36.72,9394.730482985675,0,1
2020-06-08,Mumbai,Maharashtra,0.89,32.1,69.11,100.0,10075.223218551328,0,1
2020-06-09,Mumbai,Maharashtra,9.87,29.27,54.32,57.02,8986.136456654383,0,1
2020-06-10,Mumbai,Maharashtra,10.24,30.0,52.76,68.22,7835.724789624099,0,1
2020-06-11,Mumbai,Maharashtra,2.08,29.47,67.41,46.37,9060.087709325595,0,1
2020-06-12,Mumbai,Maharashtra,0.99,28.98,73.94,50.5,7959.133079550376,0,0
2020-06-13,Mumbai,Maharashtra,4.96,30.43,52.47,52.47,7343.629473130923,0,1
2020-06-14,Mumbai,Maharashtra,11.48,31.61,79.49,64.72,9024.233311573236,0,1
2020-06-15,Mumbai,Maharashtra,0.61,30.45,54.03,39.83,9236.810453922535,0,1
2020-06-16,Mumbai,Maharashtra,5.31,31.26,63.42,96.3,7786.0473116248695,0,1
2020-06-17,Mumbai,Maharashtra,0.58,30.54,72.59,91.21,10266.748536553496,0,1
2020-06-18,Mumbai,Maharashtra,60.37,30.79,63.6,73.73,9185.948214950507,0,0
2020-06-19,Mumbai,Maharashtra,8.61,31.09,48.85,92.6,9514.716719098895,0,1
2020-06-20,Mumbai,Maharashtra,0.81,33.79,58.15,59.41,8776.199797103374,0,1
2020-06-21,Mumbai,Maharashtra,0.85,29.35,69.49,41.75,9508.12570198493,0,1
2020-06-22,Mumbai,Maharashtra,21.49,28.81,82.61,41.95,10721.416189458178,0,1
2020-06-23,Mumbai,Maharashtra,4.94,29.18,60.76,3.64,8716.060366273172,0,1
2020-06-24,Mumbai,Maharashtra,8.99,33.26,59.24,81.16,11225.714223531128,0,1
2020-06-25,Mumbai,Maharashtra,20.42,33.56,65.99,62.01,7360.724732968958,0,1
2020-06-26,Mumbai,Maharashtra,18.99,28.54,65.54,58.66,8186.290733662109,0,1
2020-06-27,Mumbai,Maharashtra,15.08,31.64,54.43,39.05,8508.997628482639,0,1
2020-06-28,Mumbai,Maharashtra,0.29,28.87,62.89,50.59,9949.606858438397,0,1
2020-06-29,Mumbai,Maharashtra,2.46,29.69,54.9,80.49,10198.872653335084,0,1
2020-06-30,Mumbai,Maharashtra,6.88,31.29,60.31,65.3,8221.322029650606,0,0
2020-07-01,Mumbai,Maharashtra,0.67,30.46,72.14,54.45,8724.917805438268,0,0
2020-07-02,Mumbai,Maharashtra,28.02,29.3,70.78,59.21,7627.6548150444705,0,1
2020-07-03,Mumbai,Maharashtra,7.34,34.74,72.9,53.65,8111.770294724413,0,0
2020-07-04,Mumbai,Maharashtra,22.33,31.53,72.21,49.44,7906.419306996269,0,1
2020-07-05,Mumbai,Maharashtra,0.33,31.38,82.73,52.99,8703.874172877,0,1
2020-07-06,Mumbai,Maharashtra,2.91,31.15,65.08,38.61,10306.42863466139,0,1
2020-07-07,Mumbai,Maharashtra,1.94,29.18,64.45,41.41,8189.396117953225,0,1
2020-07-08,Mumbai,Maharashtra,5.08,30.83,83.89,21.14,9352.65397493744,0,1
2020-07-09,Mumbai,Maharashtra,3.26,32.35,73.66,47.47,10482.79644804741,0,1
2020-07-10,Mumbai,Maharashtra,0.33,33.09,63.69,51.04,7522.078275330342,0,1
2020-07-11,Mumbai,Maharashtra,0.17,32.68,84.68,97.11,8683.21069874365,0,1
2020-07-12,Mumbai,Maharashtra,5.82,32.49,69.22,77.07,8276.375230984719,0,1
2020-07-13,Mumbai,Maharashtra,34.77,34.2,78.55,19.09,8783.530943156013,0,0
2020-07-14,Mumbai,Maharashtra,0.52,30.57,59.46,46.78,8923.022638246735,0,1
2020-07-15,Mumbai,Maharashtra,20.79,30.74,68.8,100.0,8873.367851984123,0,1
2020-07-16,Mumbai,Maharashtra,15.67,29.17,81.49,35.3,7424.025000709749,0,1
2020-07-17,Mumbai,Maharashtra,9.95,30.89,88.48,53.06,9056.768106154457,0,1
2020-07-18,Mumbai,Maharashtra,23.71,30.57,70.81,63.28,8829.537598974153,0,0
2020-07-19,Mumbai,Maharashtra,1.4,30.78,72.3,27.43,10174.865577114839,0,1
2020-07-20,Mumbai,Maharashtra,5.14,31.0,81.2,59.64,9302.756639065987,0,1
2020-07-21,Mumbai,Maharashtra,28.55,30.55,69.47,19.38,9826.448509253092,0,1
2020-07-22,Mumbai,Maharashtra,11.26,30.58,72.8,32.86,8728.873944370896,0,1
2020-07-23,Mumbai,Maharashtra,0.53,31.58,72.66,71.75,8159.9197159794,0,0
2020-07-24,Mumbai,Maharashtra,44.92,30.45,66.07,25.95,9868.807163082658,0,1
2020-07-25,Mumbai,Maharashtra,11.03,30.36,78.36,52.49,9328.256223563434,0,1
2020-07-26,Mumbai,Maharashtra,3.92,28.6,77.88,64.18,9774.354230073517,0,1
2020-07-27,Mumbai,Maharashtra,30.57,31.05,66.25,64.75,9607.786792193796,0,1
2020-07-28,Mumbai,Maharashtra,21.48,29.89,85.97,66.44,9285.363407221961,0,1
2020-07-29,Mumbai,Maharashtra,1.19,30.07,74.56,29.48,9096.820928610092,0,1
2020-07-30,Mumbai,Maharashtra,11.49,25.65,76.51,49.66,9496.970536891187,0,1
2020-07-31,Mumbai,Maharashtra,1.28,29.99,68.52,43.57,10929.547744412519,0,1
2020-08-01,Mumbai,Maharashtra,29.66,30.71,79.27,37.17,10461.624688212623,0,1
2020-08-02,Mumbai,Maharashtra,5.08,29.35,62.98,47.24,7859.286682345336,0,1
2020-08-03,Mumbai,Maharashtra,20.73,30.04,68.57,39.4,9080.01255259389,0,1
2020-08-04,Mumbai,Maharashtra,0.82,29.86,72.7,66.1,7931.802172805359,0,1
2020-08-05,Mumbai,Maharashtra,2.6,32.95,83.24,60.68,8305.004964800768,0,1
2020-08-06,Mumbai,Maharashtra,10.53,30.87,75.3,65.59,8752.786713940843,0,1
2020-08-07,Mumbai,Maharashtra,7.15,29.95,73.34,59.17,8544.856318236763,0,1
2020-08-08,Mumbai,Maharashtra,0.01,29.85,77.67,57.4,8106.0916949878865,0,1
2020-08-09,Mumbai,Maharashtra,0.35,31.21,72.54,43.86,8336.046814689404,0,1
2020-08-10,Mumbai,Maharashtra,7.5,26.8,83.18,70.41,7831.411227813127,0,1
2020-08-11,Mumbai,Maharashtra,1.58,28.74,64.17,39.29,8918.159037806328,0,1
2020-08-12,Mumbai,Maharashtra,15.17,29.47,65.39,30.66,10191.85487286299,0,1
2020-08-13,Mumbai,Maharashtra,1.01,27.21,77.75,60.99,8080.323577357107,0,1
2020-08-14,Mumbai,Maharashtra,46.53,31.33,76.38,50.65,9495.371870722163,0,1
2020-08-15,Mumbai,Maharashtra,3.36,27.05,73.0,49.38,10159.305496047931,0,1
2020-08-16,Mumbai,Maharashtra,3.61,28.01,65.54,57.36,8291.098617818641,0,0
2020-08-17,Mumbai,Maharashtra,0.08,29.13,68.77,57.57,8451.161605585241,0,1
2020-08-18,Mumbai,Maharashtra,4.47,28.93,69.8,74.85,9982.854375102082,0,1
2020-08-19,Mumbai,Maharashtra,1.23,28.34,79.48,43.07,10227.497916918652,0,1
2020-08-20,Mumbai,Maharashtra,2.59,28.68,82.86,39.69,9593.637669534863,0,1
2020-08-21,Mumbai,Maharashtra,5.29,29.49,66.01,92.76,8666.365857401319,0,1
2020-08-22,Mumbai,Maharashtra,4.92,28.94,71.68,36.9,9912.75593602347,0,1
2020-08-23,Mumbai,Maharashtra,1.37,30.85,58.31,43.24,8169.299063592819,0,1
2020-08-24,Mumbai,Maharashtra,8.69,28.87,86.84,7.88,8675.522912313683,0,1
2020-08-25,Mumbai,Maharashtra,0.75,28.7,73.96,56.21,9330.607297299315,0,0
2020-08-26,Mumbai,Maharashtra,7.44,28.01,85.84,58.69,8645.681894468877,0,1
2020-08-27,Mumbai,Maharashtra,2.79,29.16,82.76,54.23,8832.726568058226,0,1
2020-08-28,Mumbai,Maharashtra,1.92,27.99,84.41,38.51,9330.48262939724,0,1
2020-08-29,Mumbai,Maharashtra,3.93,29.82,78.55,70.27,7783.052348654034,0,0
2020-08-30,Mumbai,Maharashtra,4.66,27.82,83.37,26.59,7264.8512298372925,0,1
2020-08-31,Mumbai,Maharashtra,13.74,26.26,63.51,45.75,9166.532442628775,0,1
2020-09-01,Mumbai,Maharashtra,0.3,29.02,58.25,67.93,9134.947976598227,0,1
2020-09-02,Mumbai,Maharashtra,2.46,27.73,52.27,65.69,8433.562920950477,0,1
2020-09-03,Mumbai,Maharashtra,0.57,29.56,66.78,42.04,9150.95625094438,0,1
2020-09-04,Mumbai,Maharashtra,4.16,28.98,70.48,18.24,9643.165100630598,0,1
2020-09-05,Mumbai,Maharashtra,0.03,25.36,53.81,56.8,10115.750667919658,0,1
2020-09-06,Mumbai,Maharashtra,3.67,28.11,60.22,51.35,10065.545211502651,0,1
2020-09-07,Mumbai,Maharashtra,5.95,27.78,51.96,54.23,9160.719385003393,0,1
2020-09-08,Mumbai,Maharashtra,0.73,27.95,55.68,61.64,10077.42188027444,0,0
2020-09-09,Mumbai,Maharashtra,1.1,27.47,67.84,59.84,8492.101852458993,0,1
2020-09-10,Mumbai,Maharashtra,0.18,25.56,64.88,29.37,8323.53716101824,0,1
2020-09-11,Mumbai,Maharashtra,14.43,25.7,54.02,36.34,8120.737950177791,0,1
2020-09-12,Mumbai,Maharashtra,1.4,27.48,53.83,100.0,9495.777965123014,0,1
2020-09-13,Mumbai,Maharashtra,1.69,25.45,66.87,55.42,9697.284661855621,0,1
2020-09-14,Mumbai,Maharashtra,1.3,27.16,53.36,63.79,8025.537706178397,0,1
2020-09-15,Mumbai,Maharashtra,2.43,28.73,50.93,41.55,9445.746599626946,0,1
2020-09-16,Mumbai,Maharashtra,8.45,27.51,57.42,72.98,9051.683197301716,0,1
2020-09-17,Mumbai,Maharashtra,13.71,28.07,60.52,49.66,9131.39888270774,0,1
2020-09-18,Mumbai,Maharashtra,0.65,25.83,49.49,65.84,8836.98709567303,0,1
2020-09-19,Mumbai,Maharashtra,0.61,29.46,52.1,50.18,9230.044126546345,0,1
2020-09-20,Mumbai,Maharashtra,5.06,29.1,63.65,63.57,8505.71583171717,0,1
2020-09-21,Mumbai,Maharashtra,0.38,26.87,64.3,88.57,8732.167712801704,0,1
2020-09-22,Mumbai,Maharashtra,20.18,26.35,56.5,95.61,9738.514438213411,0,1
2020-09-23,Mumbai,Maharashtra,0.82,26.94,64.41,76.81,9060.669242563732,0,1
2020-09-24,Mumbai,Maharashtra,0.79,24.55,61.6,63.34,9231.175838616413,0,1
2020-09-25,Mumbai,Maharashtra,0.24,27.26,73.63,51.07,10033.566972738607,0,1
2020-09-26,Mumbai,Maharashtra,0.19,27.26,79.88,81.81,8711.96602091246,0,1
2020-09-27,Mumbai,Maharashtra,2.27,24.88,59.69,50.64,11631.279021844193,0,1
2020-09-28,Mumbai,Maharashtra,0.79,27.27,67.39,28.07,8071.803581322467,0,1
2020-09-29,Mumbai,Maharashtra,0.01,25.31,54.64,87.45,8373.761507103694,0,1
2020-09-30,Mumbai,Maharashtra,4.62,27.19,54.75,56.8,9497.182123572222,0,1
2020-10-01,Mumbai,Maharashtra,0.05,25.14,53.05,62.71,8610.095005271769,0,0
2020-10-02,Mumbai,Maharashtra,0.5,23.24,44.93,50.62,8427.784909847016,0,1
2020-10-03,Mumbai,Maharashtra,0.37,26.21,42.64,49.23,9521.404443378799,0,1
2020-10-04,Mumbai,Maharashtra,0.45,27.05,40.41,58.27,8752.170771300805,0,1
2020-10-05,Mumbai,Maharashtra,1.03,27.99,66.13,50.02,8273.052021285645,0,1
2020-10-06,Mumbai,Maharashtra,4.55,26.6,44.55,32.14,8777.422344953202,0,1
2020-10-07,Mumbai,Maharashtra,2.29,26.46,48.47,51.02,9832.395774527467,0,1
2020-10-08,Mumbai,Maharashtra,3.69,25.62,40.23,39.86,8702.933793274964,0,1
2020-10-09,Mumbai,Maharashtra,1.01,27.24,53.89,87.49,10860.986255862515,0,1
2020-10-10,Mumbai,Maharashtra,0.35,24.62,38.24,49.38,8226.309768476382,0,1
2020-10-11,Mumbai,Maharashtra,1.64,27.07,44.37,68.78,9058.915238002473,0,1
2020-10-12,Mumbai,Maharashtra,2.33,23.28,36.33,94.0,8342.659897920536,0,1
2020-10-13,Mumbai,Maharashtra,10.94,23.1,58.52,36.88,8891.525974988053,0,1
2020-10-14,Mumbai,Maharashtra,0.67,22.65,43.6,36.38,8450.953767722145,0,1
2020-10-15,Mumbai,Maharashtra,1.54,26.4,48.63,54.89,8531.399731851723,0,1
2020-10-16,Mumbai,Maharashtra,0.13,28.52,50.48,95.24,10323.832007254778,0,1
2020-10-17,Mumbai,Maharashtra,0.84,24.31,48.27,56.5,11235.081510073094,0,1
2020-10-18,Mumbai,Maharashtra,4.18,23.01,60.04,45.95,8291.613725145635,0,1
2020-10-19,Mumbai,Maharashtra,3.35,25.73,50.97,100.0,10330.356099980978,0,1
2020-10-20,Mumbai,Maharashtra,0.55,25.03,41.73,71.81,8126.956798540181,0,1
2020-10-21,Mumbai,Maharashtra,1.28,25.07,51.46,43.98,7979.715133631437,0,1
2020-10-22,Mumbai,Maharashtra,1.72,26.12,37.21,49.59,10481.589180412537,0,1
2020-10-23,Mumbai,Maharashtra,7.99,25.83,42.27,44.25,9002.841950464654,0,0
2020-10-24,Mumbai,Maharashtra,1.12,26.27,46.84,78.3,8736.03403001513,0,1
2020-10-25,Mumbai,Maharashtra,0.85,25.48,51.48,42.17,8955.22126716465,0,1
2020-10-26,Mumbai,Maharashtra,0.2,21.48,35.86,63.06,8955.217780527506,0,1
2020-10-27,Mumbai,Maharashtra,0.09,27.45,60.71,37.95,10150.33943462643,0,1
2020-10-28,Mumbai,Maharashtra,1.56,24.1,60.64,37.74,8427.677200747823,0,1
2020-10-29,Mumbai,Maharashtra,0.59,24.51,59.58,43.0,9001.571682105296,0,1
2020-10-30,Mumbai,Maharashtra,1.23,25.07,45.01,46.17,9685.976942643127,0,1
2020-10-31,Mumbai,Maharashtra,0.58,24.6,53.13,34.35,8777.63877315427,0,1
2020-11-01,Mumbai,Maharashtra,0.61,25.26,24.81,38.42,8408.841100076163,0,1
2020-11-02,Mumbai,Maharashtra,1.24,25.88,39.09,78.8,9555.564672595405,0,1
2020-11-03,Mumbai,Maharashtra,0.05,21.24,42.48,23.93,9052.111718844244,0,0
2020-11-04,Mumbai,Maharashtra,0.06,23.88,38.47,25.31,9425.81848769348,0,1
2020-11-05,Mumbai,Maharashtra,0.01,22.99,48.05,51.42,8867.262249007013,0,1
2020-11-06,Mumbai,Maharashtra,0.38,23.4,46.2,72.11,9491.99699416492,0,1
2020-11-07,Mumbai,Maharashtra,0.55,23.9,34.33,78.78,9332.147858405904,0,1
2020-11-08,Mumbai,Maharashtra,2.96,22.38,45.35,56.17,7750.346878750166,0,1
2020-11-09,Mumbai,Maharashtra,0.13,23.4,39.86,77.88,9559.442139766903,0,0
2020-11-10,Mumbai,Maharashtra,0.06,24.73,50.09,72.71,9914.22849796728,0,1
2020-11-11,Mumbai,Maharashtra,0.24,24.94,36.6,64.49,7876.063146886367,0,1
2020-11-12,Mumbai,Maharashtra,0.02,23.93,37.19,52.81,7945.835269508971,0,1
2020-11-13,Mumbai,Maharashtra,0.01,23.17,32.84,73.71,9247.01718492769,0,1
2020-11-14,Mumbai,Maharashtra,0.76,22.52,41.7,39.12,8390.236734206614,0,1
2020-11-15,Mumbai,Maharashtra,0.02,25.95,41.8,56.05,8012.815444194371,0,1
2020-11-16,Mumbai,Maharashtra,0.33,22.71,45.55,37.63,9613.427282135484,0,1
2020-11-17,Mumbai,Maharashtra,1.28,26.44,43.24,60.68,8454.90550461608,0,1
2020-11-18,Mumbai,Maharashtra,0.15,25.69,35.36,100.0,8757.773595685785,0,1
2020-11-19,Mumbai,Maharashtra,0.32,21.29,30.65,66.94,9474.036025040004,0,1
2020-11-20,Mumbai,Maharashtra,0.04,24.07,54.62,43.61,8963.933512907593,0,0
2020-11-21,Mumbai,Maharashtra,0.32,23.16,43.98,36.81,7363.728554758675,0,1
2020-11-22,Mumbai,Maharashtra,5.9,24.76,54.93,75.38,7113.258506780589,0,0
2020-11-23,Mumbai,Maharashtra,0.49,24.21,47.06,57.96,9131.640227549877,0,1
2020-11-24,Mumbai,Maharashtra,0.2,23.37,44.17,76.9,8662.567798677806,0,1
2020-11-25,Mumbai,Maharashtra,0.11,23.56,47.73,49.24,8158.092168631819,0,1
2020-11-26,Mumbai,Maharashtra,0.02,26.73,38.84,40.3,9016.95274069203,0,1
2020-11-27,Mumbai,Maharashtra,0.4,24.96,39.85,66.45,8802.755784200024,0,1
2020-11-28,Mumbai,Maharashtra,0.06,22.1,41.66,75.2,9260.982448644147,0,1
2020-11-29,Mumbai,Maharashtra,1.86,26.22,35.67,34.96,8293.593024894162,0,1
2020-11-30,Mumbai,Maharashtra,0.21,25.23,43.68,48.11,9811.783165658324,0,1
2020-12-01,Mumbai,Maharashtra,0.29,23.2,43.37,39.74,9528.905898542116,0,1
2020-12-02,Mumbai,Maharashtra,0.65,21.83,40.67,79.99,10804.91625485039,0,1
2020-12-03,Mumbai,Maharashtra,0.74,24.22,40.12,75.85,9954.914963903084,0,1
2020-12-04,Mumbai,Maharashtra,2.93,22.69,31.7,81.09,8432.66911792756,0,1
2020-12-05,Mumbai,Maharashtra,0.23,23.44,46.83,39.18,9264.819201540891,0,1
2020-12-06,Mumbai,Maharashtra,1.14,21.14,37.91,59.54,8583.381243694266,0,1
2020-12-07,Mumbai,Maharashtra,0.31,24.46,34.64,33.99,9674.213930375961,0,1
2020-12-08,Mumbai,Maharashtra,0.18,22.29,39.38,27.11,9494.121000958075,0,1
2020-12-09,Mumbai,Maharashtra,0.91,23.48,38.8,49.23,8528.965427608884,0,0
2020-12-10,Mumbai,Maharashtra,0.79,24.24,39.4,53.21,9622.432815846552,0,1
2020-12-11,Mumbai,Maharashtra,0.32,23.6,50.38,76.59,10692.476753460967,0,1
2020-12-12,Mumbai,Maharashtra,0.0,20.11,50.66,97.11,9673.53064522872,0,1
2020-12-13,Mumbai,Maharashtra,0.21,24.19,41.95,54.67,7942.553919624486,0,1
2020-12-14,Mumbai,Maharashtra,0.0,20.21,45.1,48.76,10737.085080144076,0,1
2020-12-15,Mumbai,Maharashtra,1.62,22.84,28.76,33.94,9065.491077529223,0,1
2020-12-16,Mumbai,Maharashtra,0.24,25.39,57.57,67.64,8376.226394580763,0,1
2020-12-17,Mumbai,Maharashtra,0.34,23.58,31.87,54.49,8287.50626425617,0,1
2020-12-18,Mumbai,Maharashtra,0.11,21.9,34.57,50.22,7912.132465715408,0,1
2020-12-19,Mumbai,Maharashtra,1.18,23.24,45.14,56.93,10246.016596337853,0,1
2020-12-20,Mumbai,Maharashtra,0.04,25.21,51.05,70.91,9957.933146177482,0,1
2020-12-21,Mumbai,Maharashtra,0.53,23.57,37.99,85.05,9845.506175381379,0,1
2020-12-22,Mumbai,Maharashtra,0.87,22.5,44.04,15.22,8106.265167169751,0,1
2020-12-23,Mumbai,Maharashtra,1.31,20.35,30.56,28.68,8409.735820045295,0,1
2020-12-24,Mumbai,Maharashtra,0.38,24.24,51.47,53.05,8301.161653196297,0,1
2020-12-25,Mumbai,Maharashtra,0.72,26.66,39.84,72.49,9725.160725519325,0,1
2020-12-26,Mumbai,Maharashtra,0.78,22.57,57.43,43.37,9808.354642190992,0,1
2020-12-27,Mumbai,Maharashtra,0.36,23.43,45.44,63.28,9020.60861442702,0,1
2020-12-28,Mumbai,Maharashtra,0.25,24.41,45.4,98.3,8325.85196311521,0,1
2020-12-29,Mumbai,Maharashtra,2.05,20.83,42.24,34.56,10323.907122140743,0,1
2020-12-30,Mumbai,Maharashtra,0.62,23.41,43.46,51.49,7685.069114529071,0,1
2019-01-01,Guwahati,Assam,0.82,20.21,47.41,39.7,733.5855529760806,0,1
2019-01-02,Guwahati,Assam,0.01,19.0,54.85,61.54,787.4835757659803,0,1
2019-01-03,Guwahati,Assam,5.25,21.42,46.0,47.53,862.2357287716196,0,0
2019-01-04,Guwahati,Assam,0.03,22.15,46.14,40.73,774.1860370032756,0,0
2019-01-05,Guwahati,Assam,1.99,19.76,40.74,10.14,836.6163229914217,0,1
2019-01-06,Guwahati,Assam,0.74,22.99,43.19,45.88,610.8094552455102,0,1
2019-01-07,Guwahati,Assam,0.17,21.47,40.38,100.0,758.606563478441,0,1
2019-01-08,Guwahati,Assam,1.9,19.64,41.1,22.28,852.4798924129682,0,1
2019-01-09,Guwahati,Assam,2.73,21.25,41.23,98.61,872.9496583074871,0,0
2019-01-10,Guwahati,Assam,0.1,20.08,44.74,43.53,816.4064063635308,0,0
2019-01-11,Guwahati,Assam,3.24,20.57,53.02,91.72,813.8139181587285,0,1
2019-01-12,Guwahati,Assam,0.61,18.63,40.76,43.63,726.8408583891655,0,1
2019-01-13,Guwahati,Assam,0.4,19.15,46.45,77.7,737.703517623562,0,1
2019-01-14,Guwahati,Assam,4.42,20.89,38.22,46.96,835.1977249720944,0,0
2019-01-15,Guwahati,Assam,1.08,19.72,53.31,51.26,874.8571716571196,0,0
2019-01-16,Guwahati,Assam,0.23,21.19,43.64,32.98,865.1304452346598,0,1
2019-01-17,Guwahati,Assam,1.69,20.23,54.14,73.07,868.0172041693185,0,1
2019-01-18,Guwahati,Assam,0.79,20.61,44.34,55.27,726.3602121750299,0,0
2019-01-19,Guwahati,Assam,1.99,21.98,52.89,58.69,786.0798535131553,0,0
2019-01-20,Guwahati,Assam,0.37,19.83,43.06,82.6,785.3450321147546,0,0
2019-01-21,Guwahati,Assam,1.69,19.58,44.32,29.73,799.0663589336665,0,0
2019-01-22,Guwahati,Assam,0.6,21.23,52.65,87.53,716.0718248575103,0,0
2019-01-23,Guwahati,Assam,1.1,19.66,47.0,40.76,808.0166429852858,0,0
2019-01-24,Guwahati,Assam,2.72,22.27,30.96,59.98,895.8983204221281,0,1
2019-01-25,Guwahati,Assam,1.8,21.11,40.91,20.76,798.0750565071946,0,0
2019-01-26,Guwahati,Assam,0.31,19.8,33.1,45.01,968.370607889038,0,0
2019-01-27,Guwahati,Assam,0.21,22.88,52.63,93.58,739.0791473087044,0,0
2019-01-28,Guwahati,Assam,0.2,20.05,40.24,54.55,717.9257250288472,0,0
2019-01-29,Guwahati,Assam,0.04,22.98,44.74,80.04,806.2446571409936,0,0
2019-01-30,Guwahati,Assam,0.85,20.05,53.0,58.8,790.3576847937819,0,1
2019-01-31,Guwahati,Assam,0.26,23.31,47.55,53.07,910.3553738385626,0,0
2019-02-01,Guwahati,Assam,0.32,15.67,46.52,60.21,854.2245933861744,0,1
2019-02-02,Guwahati,Assam,0.36,22.71,47.34,52.74,879.2248304658636,0,0
2019-02-03,Guwahati,Assam,0.2,23.24,38.0,41.08,950.5744234938416,0,1
2019-02-04,Guwahati,Assam,0.0,21.24,37.29,60.4,831.2979330725385,0,0
2019-02-05,Guwahati,Assam,0.16,22.15,47.26,74.94,1014.3862557132461,0,1
2019-02-06,Guwahati,Assam,0.3,18.44,42.94,49.6,744.4839389268701,0,1
2019-02-07,Guwahati,Assam,0.42,23.05,39.11,77.33,726.4395014211951,0,0
2019-02-08,Guwahati,Assam,0.01,22.44,36.08,84.75,609.4294262399421,0,0
2019-02-09,Guwahati,Assam,0.71,23.35,35.31,91.6,791.3649762725275,0,0
2019-02-10,Guwahati,Assam,0.5,24.18,29.99,58.7,632.9533464282003,0,0
2019-02-11,Guwahati,Assam,1.31,23.4,49.44,32.41,836.6135182360281,0,0
2019-02-12,Guwahati,Assam,0.76,22.64,43.82,75.53,825.6761136451556,0,0
2019-02-13,Guwahati,Assam,2.11,23.44,43.52,60.66,769.2621719962417,0,0
2019-02-14,Guwahati,Assam,0.02,21.09,47.1,59.1,850.4640746739584,0,1
2019-02-15,Guwahati,Assam,0.15,23.08,40.58,62.09,524.4332760185681,0,0
2019-02-16,Guwahati,Assam,2.2,21.82,50.91,29.65,795.4204263168851,0,0
2019-02-17,Guwahati,Assam,0.0,22.78,53.48,28.28,813.2935295807014,0,0
2019-02-18,Guwahati,Assam,0.0,25.25,43.85,100.0,724.7702158051437,0,0
2019-02-19,Guwahati,Assam,1.34,24.79,49.42,62.23,912.833437489307,0,0
2019-02-20,Guwahati,Assam,0.53,22.96,38.01,70.22,879.2128960084256,0,0
2019-02-21,Guwahati,Assam,0.05,24.89,50.14,62.76,861.9652146797982,0,0
2019-02-22,Guwahati,Assam,0.02,20.68,42.14,53.09,894.5792136061594,0,1
2019-02-23,Guwahati,Assam,0.02,21.64,48.17,45.72,785.7767190980937,0,0
2019-02-24,Guwahati,Assam,0.06,21.19,38.44,87.04,829.4880170367195,0,0
2019-02-25,Guwahati,Assam,0.43,19.88,45.26,46.72,902.3409595986496,0,0
2019-02-26,Guwahati,Assam,0.06,26.42,32.97,45.96,850.8920127876863,0,0
2019-02-27,Guwahati,Assam,0.16,21.42,46.83,52.75,807.8520683644705,0,0
2019-02-28,Guwahati,Assam,1.72,26.34,44.44,70.3,835.2941127264902,0,1
2019-03-01,Guwahati,Assam,0.05,23.09,35.99,71.63,791.261893549699,0,0
2019-03-02,Guwahati,Assam,1.22,23.67,47.62,41.51,998.3522761723858,0,0
2019-03-03,Guwahati,Assam,0.06,23.47,49.93,65.84,659.6306821945303,0,0
2019-03-04,Guwahati,Assam,0.03,22.92,38.18,38.87,757.1398252332904,0,0
2019-03-05,Guwahati,Assam,0.32,22.27,27.83,34.25,801.020998292282,0,1
2019-03-06,Guwahati,Assam,0.15,25.85,49.39,55.9,903.7091037848818,0,0
