date,region,state,rainfall_mm,temperature_c,humidity_pct,soil_saturation_pct,drainage_index,elevation_m,pop_density_per_km2,flood_prone_base,flood_event
2020-09-19,Lucknow,Uttar Pradesh,2.45,26.05,60.76,11.29,46.01,721.3,3696.486347292456,1,0
2020-09-20,Lucknow,Uttar Pradesh,0.05,27.12,53.94,24.54,89.38,90.0,3354.640500576531,1,1
2020-09-21,Lucknow,Uttar Pradesh,3.52,26.4,49.22,36.46,63.37,468.5,3758.403538242008,1,0
2020-09-22,Lucknow,Uttar Pradesh,8.39,29.32,64.77,32.07,83.04,403.1,2850.7609454831936,1,1
2020-09-23,Lucknow,Uttar Pradesh,0.18,23.45,62.33,26.43,30.02,20.1,3818.0556898660643,1,1
2020-09-24,Lucknow,Uttar Pradesh,4.37,27.5,45.28,39.43,32.52,742.6,2854.5820347784984,1,1
2020-09-25,Lucknow,Uttar Pradesh,1.07,23.16,60.65,35.67,28.97,473.8,3820.8838024260585,1,0
2020-09-26,Lucknow,Uttar Pradesh,0.16,24.34,58.5,28.24,75.96,166.2,3339.7607579798932,1,1
2020-09-27,Lucknow,Uttar Pradesh,0.32,26.88,67.0,27.23,49.5,96.8,3321.7892986304464,1,1
2020-09-28,Lucknow,Uttar Pradesh,0.99,25.79,54.99,23.5,40.9,5.0,3690.3510061570582,1,1
2020-09-29,Lucknow,Uttar Pradesh,7.06,27.72,54.31,18.61,67.13,5.0,3117.6548390709218,1,1
2020-09-30,Lucknow,Uttar Pradesh,8.7,24.33,64.76,28.68,35.47,5.0,3225.750593535374,1,0
2020-10-01,Lucknow,Uttar Pradesh,0.51,24.79,69.58,33.17,57.36,5.0,3413.011675245563,1,0
2020-10-02,Lucknow,Uttar Pradesh,0.02,26.32,48.59,39.76,75.8,350.1,3893.247656575713,1,0
2020-10-03,Lucknow,Uttar Pradesh,0.35,26.21,61.14,31.41,70.93,47.1,3657.3336304160753,1,1
2020-10-04,Lucknow,Uttar Pradesh,0.16,25.21,48.29,32.23,57.05,5.0,3593.203569876148,1,0
2020-10-05,Lucknow,Uttar Pradesh,1.8,26.83,48.64,28.33,56.29,625.4,3487.705911705522,1,1
2020-10-06,Lucknow,Uttar Pradesh,1.73,27.02,40.92,38.08,70.6,314.7,2981.2905007094637,1,1
2020-10-07,Lucknow,Uttar Pradesh,0.13,25.58,48.67,37.78,46.56,5.0,3440.2178637605393,1,1
2020-10-08,Lucknow,Uttar Pradesh,0.14,27.98,52.64,18.25,67.05,544.8,3399.393313723881,1,0
2020-10-09,Lucknow,Uttar Pradesh,0.65,24.78,46.53,26.36,80.64,616.7,3144.0090645691894,1,1
2020-10-10,Lucknow,Uttar Pradesh,0.11,25.11,53.49,36.56,46.88,71.8,2823.3275371913082,1,1
2020-10-11,Lucknow,Uttar Pradesh,3.36,25.33,39.24,36.98,63.34,219.4,3707.322247942963,1,1
2020-10-12,Lucknow,Uttar Pradesh,0.34,23.99,42.73,46.08,56.97,246.5,3630.03166174129,1,0
2020-10-13,Lucknow,Uttar Pradesh,1.88,26.35,36.35,33.38,47.69,5.0,3095.9434396714178,1,1
2020-10-14,Lucknow,Uttar Pradesh,0.65,25.7,52.78,29.99,42.09,200.4,2826.5041893637654,1,0
2020-10-15,Lucknow,Uttar Pradesh,0.66,22.75,40.75,45.89,52.2,244.6,3439.07002446189,1,1
2020-10-16,Lucknow,Uttar Pradesh,2.95,23.65,41.1,37.27,40.73,556.4,3545.159825572972,1,0
2020-10-17,Lucknow,Uttar Pradesh,0.56,26.07,53.45,35.61,37.29,145.4,4108.189391665515,1,1
2020-10-18,Lucknow,Uttar Pradesh,1.25,26.26,40.74,24.42,85.11,359.7,3752.8884020643113,1,0
2020-10-19,Lucknow,Uttar Pradesh,3.18,25.9,41.47,49.88,51.99,556.9,3308.42457744994,1,1
2020-10-20,Lucknow,Uttar Pradesh,1.34,21.87,47.56,18.59,67.61,207.5,3256.1298077780766,1,1
2020-10-21,Lucknow,Uttar Pradesh,0.12,27.49,72.48,50.11,36.9,5.0,3770.9514460536675,1,1
2020-10-22,Lucknow,Uttar Pradesh,0.29,24.68,40.85,27.37,61.33,514.8,3640.4159420889027,1,1
2020-10-23,Lucknow,Uttar Pradesh,0.31,24.26,45.09,31.46,58.56,15.4,4051.135883717699,1,1
2020-10-24,Lucknow,Uttar Pradesh,0.0,25.42,49.73,41.41,61.6,425.8,3943.6923420190906,1,1
2020-10-25,Lucknow,Uttar Pradesh,0.16,22.62,46.64,38.46,82.95,24.6,3501.0645521873093,1,1
2020-10-26,Lucknow,Uttar Pradesh,0.5,24.92,38.05,41.78,80.25,58.4,3488.7305522537563,1,1
2020-10-27,Lucknow,Uttar Pradesh,0.01,24.25,40.81,46.6,50.38,530.6,3521.4769889188588,1,0
2020-10-28,Lucknow,Uttar Pradesh,0.0,23.32,45.0,23.25,65.0,799.4,3708.52557915445,1,0
2020-10-29,Lucknow,Uttar Pradesh,0.03,21.3,48.27,38.57,90.15,5.0,3591.356292537163,1,1
2020-10-30,Lucknow,Uttar Pradesh,3.35,23.07,52.84,44.91,19.14,403.7,3331.932951426546,1,0
2020-10-31,Lucknow,Uttar Pradesh,0.53,22.82,47.49,14.67,66.58,43.0,3626.1119264323256,1,1
2020-11-01,Lucknow,Uttar Pradesh,0.14,24.39,49.28,18.43,57.77,249.2,3957.0434414720467,1,1
2020-11-02,Lucknow,Uttar Pradesh,0.16,24.34,39.77,38.19,54.25,5.0,3074.256025786606,1,1
2020-11-03,Lucknow,Uttar Pradesh,0.22,22.93,45.12,36.15,56.13,5.0,3423.60808302709,1,0
2020-11-04,Lucknow,Uttar Pradesh,0.36,21.21,41.23,37.25,60.31,5.0,3627.2104379376688,1,1
2020-11-05,Lucknow,Uttar Pradesh,0.14,25.17,29.24,14.57,48.98,340.7,3309.345369326882,1,0
2020-11-06,Lucknow,Uttar Pradesh,0.72,23.18,41.57,23.52,76.34,447.9,3227.692193326171,1,0
2020-11-07,Lucknow,Uttar Pradesh,0.25,22.67,36.34,33.09,40.38,187.2,3550.847461438627,1,0
2020-11-08,Lucknow,Uttar Pradesh,0.22,22.6,50.52,35.26,54.79,25.0,4406.383410281199,1,0
2020-11-09,Lucknow,Uttar Pradesh,0.12,24.79,46.63,10.18,68.08,5.0,3642.4061065649116,1,0
2020-11-10,Lucknow,Uttar Pradesh,0.04,25.34,50.25,20.43,52.8,22.4,3720.211598676598,1,1
2020-11-11,Lucknow,Uttar Pradesh,0.11,22.12,54.57,32.47,83.66,203.3,2913.2477770312717,1,0
2020-11-12,Lucknow,Uttar Pradesh,1.75,19.69,37.02,22.9,60.33,237.4,2932.0557366608255,1,0
2020-11-13,Lucknow,Uttar Pradesh,0.35,22.9,50.53,28.87,62.81,408.6,3266.5086755257025,1,0
2020-11-14,Lucknow,Uttar Pradesh,0.11,24.11,40.5,41.64,86.24,5.0,3493.7364600978044,1,1
2020-11-15,Lucknow,Uttar Pradesh,0.72,25.04,46.53,27.1,53.74,5.0,3927.1130770908094,1,0
2020-11-16,Lucknow,Uttar Pradesh,0.84,21.52,51.36,34.96,30.36,1113.9,4095.5826072456666,1,0
2020-11-17,Lucknow,Uttar Pradesh,0.38,23.42,32.01,29.05,43.68,188.7,3603.430899976941,1,1
2020-11-18,Lucknow,Uttar Pradesh,0.43,20.9,38.59,10.59,69.31,310.8,3992.064447084891,1,1
2020-11-19,Lucknow,Uttar Pradesh,1.54,22.35,38.65,23.34,77.61,332.3,3953.9031611945334,1,1
2020-11-20,Lucknow,Uttar Pradesh,0.07,25.99,34.99,21.81,60.0,346.7,2726.206237360831,1,0
2020-11-21,Lucknow,Uttar Pradesh,0.36,22.45,37.27,19.46,56.0,60.4,3837.965097852219,1,1
2020-11-22,Lucknow,Uttar Pradesh,0.05,22.9,30.23,18.86,59.41,226.9,3490.8880502667084,1,0
2020-11-23,Lucknow,Uttar Pradesh,0.48,23.09,32.64,27.43,40.96,503.5,3497.8564570410276,1,0
2020-11-24,Lucknow,Uttar Pradesh,0.18,23.35,47.96,39.63,39.06,324.3,2997.9254320628233,1,0
2020-11-25,Lucknow,Uttar Pradesh,0.56,24.52,47.02,20.96,40.97,220.2,3689.8717642592296,1,1
2020-11-26,Lucknow,Uttar Pradesh,0.13,22.3,43.81,18.54,82.53,175.0,3785.009925177966,1,1
2020-11-27,Lucknow,Uttar Pradesh,1.12,22.82,20.89,21.55,37.5,828.2,2747.3658943726805,1,0
2020-11-28,Lucknow,Uttar Pradesh,0.32,23.11,36.1,27.6,39.34,379.1,4376.079880267676,1,1
2020-11-29,Lucknow,Uttar Pradesh,0.12,23.67,56.21,39.03,44.93,138.3,3903.2771355297714,1,0
2020-11-30,Lucknow,Uttar Pradesh,1.12,22.24,40.45,16.18,66.64,102.3,3292.478171617944,1,0
2020-12-01,Lucknow,Uttar Pradesh,0.69,22.44,52.3,45.45,55.7,542.1,3044.8752381912373,1,1
2020-12-02,Lucknow,Uttar Pradesh,0.03,22.04,59.61,24.79,54.35,296.1,3551.0687217933187,1,1
2020-12-03,Lucknow,Uttar Pradesh,0.17,24.64,46.65,27.9,57.52,372.3,3468.242788931633,1,0
2020-12-04,Lucknow,Uttar Pradesh,0.1,23.1,37.7,44.97,63.13,5.0,3264.570053126655,1,1
2020-12-05,Lucknow,Uttar Pradesh,0.17,23.93,43.29,36.32,36.4,5.0,3246.1915711821957,1,1
2020-12-06,Lucknow,Uttar Pradesh,0.03,21.41,37.87,31.12,28.11,552.3,3532.5702301549045,1,0
2020-12-07,Lucknow,Uttar Pradesh,0.19,22.36,53.56,13.04,60.95,262.7,3991.279899557083,1,0
2020-12-08,Lucknow,Uttar Pradesh,2.1,22.06,28.61,54.74,74.0,405.2,3944.8579826323594,1,0
2020-12-09,Lucknow,Uttar Pradesh,0.15,23.09,39.72,20.85,52.06,364.5,3055.2192487639595,1,1
2020-12-10,Lucknow,Uttar Pradesh,0.31,20.47,47.34,29.17,45.92,105.3,3842.2547383400406,1,1
2020-12-11,Lucknow,Uttar Pradesh,0.09,24.22,48.16,23.04,76.97,19.4,2644.592629542485,1,1
2020-12-12,Lucknow,Uttar Pradesh,0.15,22.11,31.44,30.41,67.01,55.0,3576.8187823457934,1,0
2020-12-13,Lucknow,Uttar Pradesh,0.16,22.92,31.04,31.0,58.7,102.3,3949.752114524988,1,1
2020-12-14,Lucknow,Uttar Pradesh,0.18,23.64,44.92,19.16,45.71,408.4,3400.1205322554274,1,1
2020-12-15,Lucknow,Uttar Pradesh,1.98,24.74,55.64,31.43,39.98,153.3,3279.592085661472,1,0
2020-12-16,Lucknow,Uttar Pradesh,0.25,23.58,56.78,54.02,63.72,198.5,3976.4163786546546,1,1
2020-12-17,Lucknow,Uttar Pradesh,0.8,24.31,45.04,23.29,57.68,760.9,3322.6329808430482,1,0
2020-12-18,Lucknow,Uttar Pradesh,0.11,22.04,37.78,18.97,35.34,53.7,3941.055332143718,1,1
2020-12-19,Lucknow,Uttar Pradesh,0.28,19.69,46.11,13.77,73.1,520.4,3785.8972741517564,1,0
2020-12-20,Lucknow,Uttar Pradesh,1.2,21.97,35.78,20.9,49.01,5.0,3576.6506535958106,1,1
2020-12-21,Lucknow,Uttar Pradesh,0.56,23.25,50.1,31.95,79.58,97.1,3402.2836681372655,1,1
2020-12-22,Lucknow,Uttar Pradesh,0.33,24.43,32.84,31.27,57.28,5.0,3676.0735375023664,1,1
2020-12-23,Lucknow,Uttar Pradesh,0.0,23.85,43.58,33.31,76.4,713.7,3462.3987703348876,1,0
2020-12-24,Lucknow,Uttar Pradesh,2.15,22.74,51.54,25.45,54.67,579.8,4087.2049283984443,1,1
2020-12-25,Lucknow,Uttar Pradesh,0.12,23.28,49.08,34.29,40.15,5.0,2959.8349055132285,1,0
2020-12-26,Lucknow,Uttar Pradesh,0.47,21.36,45.58,29.48,48.18,20.7,3634.443555964429,1,1
2020-12-27,Lucknow,Uttar Pradesh,0.73,21.17,39.24,6.57,50.45,64.1,3288.903371932843,1,1
2020-12-28,Lucknow,Uttar Pradesh,0.01,22.76,43.5,37.0,78.09,5.0,3200.1307371018092,1,0
2020-12-29,Lucknow,Uttar Pradesh,0.23,24.81,35.26,37.36,26.87,494.2,3368.9289727055047,1,1
2020-12-30,Lucknow,Uttar Pradesh,0.08,22.03,31.82,22.22,71.98,129.2,3516.275671466214,1,0
2019-01-01,Ahmedabad,Gujarat,0.0,24.08,54.17,30.49,56.46,512.0,8636.242348892443,0,0
2019-01-02,Ahmedabad,Gujarat,0.02,26.71,43.1,37.65,70.49,306.8,7861.656516135749,0,0
2019-01-03,Ahmedabad,Gujarat,0.04,22.08,31.49,11.65,52.57,359.5,8509.412788886455,0,1
2019-01-04,Ahmedabad,Gujarat,0.15,22.71,36.45,39.45,46.92,5.0,7484.586302530127,0,1
2019-01-05,Ahmedabad,Gujarat,1.92,23.75,36.54,31.66,52.18,5.0,8513.311061141749,0,1
2019-01-06,Ahmedabad,Gujarat,2.02,22.57,38.77,29.87,60.02,249.0,8671.0167997213,0,1
2019-01-07,Ahmedabad,Gujarat,0.14,23.06,50.76,44.04,77.65,277.0,8507.081156749973,0,1
2019-01-08,Ahmedabad,Gujarat,0.03,22.28,38.67,16.08,73.99,432.7,9343.524153204999,0,0
2019-01-09,Ahmedabad,Gujarat,0.31,21.21,45.79,35.89,55.47,623.4,8261.43279602073,0,0
2019-01-10,Ahmedabad,Gujarat,0.15,23.85,54.21,38.47,36.49,199.4,10312.734380206328,0,1
2019-01-11,Ahmedabad,Gujarat,1.35,21.87,42.5,36.77,67.96,5.0,9854.810458284,0,0
2019-01-12,Ahmedabad,Gujarat,0.49,23.85,45.72,44.36,85.52,443.5,8972.037389635829,0,1
2019-01-13,Ahmedabad,Gujarat,0.02,23.03,60.25,22.1,79.43,5.0,8695.051356275355,0,1
2019-01-14,Ahmedabad,Gujarat,0.03,25.91,42.56,19.73,45.51,108.1,9814.95813833031,0,0
2019-01-15,Ahmedabad,Gujarat,0.05,22.26,42.22,39.66,62.57,415.0,8471.907861834039,0,1
2019-01-16,Ahmedabad,Gujarat,0.05,25.12,49.32,30.83,74.23,293.7,7588.077497283161,0,0
2019-01-17,Ahmedabad,Gujarat,0.04,23.24,43.68,45.02,74.89,142.0,10104.379424734996,0,1
2019-01-18,Ahmedabad,Gujarat,0.08,20.82,54.47,19.78,31.94,5.0,9437.3695439329,0,0
2019-01-19,Ahmedabad,Gujarat,0.09,26.59,41.27,27.75,32.0,77.3,7792.449027305085,0,1
2019-01-20,Ahmedabad,Gujarat,0.16,21.64,30.44,37.89,84.58,227.6,7952.340575002221,0,0
2019-01-21,Ahmedabad,Gujarat,0.26,25.05,44.28,11.03,46.72,301.3,9266.89964825324,0,1
2019-01-22,Ahmedabad,Gujarat,0.04,22.05,48.05,38.2,57.48,226.0,8295.108820784711,0,0
2019-01-23,Ahmedabad,Gujarat,1.35,24.76,42.56,18.93,74.6,5.0,7924.0184439758095,0,1
2019-01-24,Ahmedabad,Gujarat,0.71,26.7,47.14,28.09,65.79,613.2,9173.577282868,0,1
2019-01-25,Ahmedabad,Gujarat,2.15,22.08,39.36,32.1,63.21,588.0,8990.316218869524,0,0
2019-01-26,Ahmedabad,Gujarat,0.2,25.4,46.96,27.42,63.49,711.1,10074.22063284351,0,1
2019-01-27,Ahmedabad,Gujarat,0.1,25.91,46.02,31.33,55.3,543.1,9102.371593845737,0,0
2019-01-28,Ahmedabad,Gujarat,0.02,24.65,32.3,25.54,70.01,300.7,8221.754905267953,0,1
2019-01-29,Ahmedabad,Gujarat,0.12,25.42,54.89,14.79,53.9,100.5,8150.909412143087,0,1
2019-01-30,Ahmedabad,Gujarat,0.05,23.57,43.33,38.97,35.74,215.9,9021.29543178107,0,1
2019-01-31,Ahmedabad,Gujarat,0.15,25.04,66.67,29.11,49.11,31.2,8210.73636294476,0,1
2019-02-01,Ahmedabad,Gujarat,0.15,24.79,48.31,37.74,70.38,329.8,8108.128099690937,0,0
2019-02-02,Ahmedabad,Gujarat,0.31,26.77,46.73,37.07,57.31,495.0,8631.98247879852,0,1
2019-02-03,Ahmedabad,Gujarat,0.29,24.11,47.37,32.61,77.91,5.0,8415.252394722625,0,1
2019-02-04,Ahmedabad,Gujarat,0.74,25.19,34.39,18.43,68.72,5.0,9690.016537274521,0,1
2019-02-05,Ahmedabad,Gujarat,1.15,26.97,58.0,30.93,79.11,705.1,8539.00785484091,0,0
2019-02-06,Ahmedabad,Gujarat,0.47,25.59,40.36,30.94,60.63,5.0,7776.545410079345,0,1
2019-02-07,Ahmedabad,Gujarat,0.06,23.47,24.94,25.76,67.28,303.3,8142.567658339424,0,0
2019-02-08,Ahmedabad,Gujarat,0.18,24.71,44.48,51.28,56.19,104.8,8739.708361448189,0,0
2019-02-09,Ahmedabad,Gujarat,0.16,27.04,45.89,7.72,69.44,281.3,10096.407109897324,0,0
2019-02-10,Ahmedabad,Gujarat,0.02,23.33,30.85,24.03,55.29,414.4,10356.264700644952,0,1
2019-02-11,Ahmedabad,Gujarat,0.35,25.01,45.39,34.79,93.93,69.2,8924.805150530656,0,1
2019-02-12,Ahmedabad,Gujarat,0.09,25.38,31.05,25.54,45.35,115.8,8533.635481726342,0,1
2019-02-13,Ahmedabad,Gujarat,0.06,24.66,35.58,30.42,46.47,70.3,6676.574348638478,0,0
2019-02-14,Ahmedabad,Gujarat,0.25,25.3,33.32,35.1,34.74,5.0,10358.913667543718,0,0
2019-02-15,Ahmedabad,Gujarat,0.01,22.12,43.2,47.36,67.5,5.0,8582.38546452326,0,0
2019-02-16,Ahmedabad,Gujarat,0.61,24.23,25.72,28.75,60.07,364.4,8747.32700887607,0,0
2019-02-17,Ahmedabad,Gujarat,0.16,25.3,52.72,30.17,58.02,179.1,10719.401377719365,0,0
2019-02-18,Ahmedabad,Gujarat,0.05,25.44,37.59,14.43,33.9,32.0,10050.382471568035,0,0
2019-02-19,Ahmedabad,Gujarat,0.37,25.64,37.2,43.39,71.43,358.3,7593.2794769612665,0,0
2019-02-20,Ahmedabad,Gujarat,0.36,26.12,37.1,23.78,67.42,580.7,8338.171024110325,0,0
2019-02-21,Ahmedabad,Gujarat,0.28,21.87,47.2,21.69,30.4,5.0,9345.518261908104,0,1
2019-02-22,Ahmedabad,Gujarat,2.42,24.58,45.2,32.31,59.83,5.0,9242.432528535262,0,1
2019-02-23,Ahmedabad,Gujarat,0.16,25.39,43.81,41.15,52.93,446.0,10282.08834913057,0,1
2019-02-24,Ahmedabad,Gujarat,0.04,24.95,59.89,34.38,72.75,201.7,9612.279737825316,0,1
2019-02-25,Ahmedabad,Gujarat,0.28,20.77,37.85,30.43,67.53,541.6,8648.597193408976,0,1
2019-02-26,Ahmedabad,Gujarat,0.57,26.98,41.78,55.94,61.19,314.9,10375.248699281905,0,1
2019-02-27,Ahmedabad,Gujarat,0.12,26.11,47.14,49.61,100.0,70.3,8266.510490281642,0,1
2019-02-28,Ahmedabad,Gujarat,0.17,28.5,44.9,33.07,60.74,362.9,8383.322544765191,0,0
2019-03-01,Ahmedabad,Gujarat,0.39,23.65,45.31,22.15,74.7,322.2,8630.56586304425,0,0
2019-03-02,Ahmedabad,Gujarat,0.16,25.39,36.19,48.97,71.23,151.7,8122.979502635843,0,1
2019-03-03,Ahmedabad,Gujarat,0.59,24.52,49.23,33.4,68.82,789.2,9113.436274801692,0,0
2019-03-04,Ahmedabad,Gujarat,0.04,25.54,42.76,25.29,67.37,5.0,8062.583725791335,0,1
2019-03-05,Ahmedabad,Gujarat,0.12,26.53,40.85,19.74,68.36,54.6,7685.832081285713,0,0
2019-03-06,Ahmedabad,Gujarat,0.19,26.92,50.89,36.6,64.49,503.8,9469.150526617743,0,0
2019-03-07,Ahmedabad,Gujarat,0.29,26.87,33.47,32.77,45.73,468.5,8451.836498851182,0,0
2019-03-08,Ahmedabad,Gujarat,0.04,25.17,37.04,24.97,69.36,5.0,11158.863587974267,0,0
2019-03-09,Ahmedabad,Gujarat,0.16,26.66,49.77,26.28,19.43,78.9,9025.405422053042,0,0
2019-03-10,Ahmedabad,Gujarat,0.1,26.71,35.72,28.12,69.66,216.3,9472.116077499797,0,0
2019-03-11,Ahmedabad,Gujarat,0.86,27.35,37.47,27.17,60.24,237.4,9295.992967197646,0,0
2019-03-12,Ahmedabad,Gujarat,0.09,26.19,48.61,37.4,54.68,5.0,7719.6623689627695,0,0
2019-03-13,Ahmedabad,Gujarat,0.01,26.56,38.09,25.02,48.07,904.3,8258.116970076158,0,0
2019-03-14,Ahmedabad,Gujarat,0.14,25.46,39.28,27.13,46.78,578.9,8895.207759355864,0,1
2019-03-15,Ahmedabad,Gujarat,0.0,26.87,60.85,26.37,56.69,531.1,8761.948427689862,0,0
2019-03-16,Ahmedabad,Gujarat,0.73,25.92,43.61,30.18,44.53,299.3,9337.258361832426,0,1
2019-03-17,Ahmedabad,Gujarat,0.0,30.8,45.49,43.0,66.57,702.1,8919.978743968933,0,0
2019-03-18,Ahmedabad,Gujarat,0.0,27.6,41.78,15.73,55.46,134.2,7697.767382008539,0,0
2019-03-19,Ahmedabad,Gujarat,0.35,28.39,39.39,40.74,59.29,396.9,7918.075970066316,0,0
2019-03-20,Ahmedabad,Gujarat,0.62,27.64,33.37,37.46,60.72,288.5,6136.3876627976815,0,1
2019-03-21,Ahmedabad,Gujarat,0.22,26.78,31.87,24.82,74.92,127.6,8699.790774512448,0,0
2019-03-22,Ahmedabad,Gujarat,0.14,27.17,52.52,20.94,55.88,565.9,9407.14895326128,0,1
2019-03-23,Ahmedabad,Gujarat,1.2,26.84,35.8,17.12,50.75,61.2,7941.951252183117,0,0
2019-03-24,Ahmedabad,Gujarat,0.32,28.44,49.52,55.99,53.18,202.1,7945.600397864849,0,0
2019-03-25,Ahmedabad,Gujarat,0.07,25.91,45.64,19.33,68.49,506.7,10258.66237813029,0,1
2019-03-26,Ahmedabad,Gujarat,0.46,30.15,58.61,44.12,63.58,417.9,9214.738732524429,0,1
2019-03-27,Ahmedabad,Gujarat,0.08,27.63,27.51,14.93,67.14,98.4,7904.4929353568905,0,0
2019-03-28,Ahmedabad,Gujarat,0.39,30.1,31.34,36.35,46.03,247.3,9811.592241324173,0,1
2019-03-29,Ahmedabad,Gujarat,0.25,25.6,29.41,21.86,47.18,5.0,8970.832349315184,0,1
2019-03-30,Ahmedabad,Gujarat,0.11,27.16,41.22,38.26,49.85,5.0,8607.423791551064,0,1
2019-03-31,Ahmedabad,Gujarat,0.09,28.72,39.46,35.18,55.41,170.6,8825.463667532591,0,0
2019-04-01,Ahmedabad,Gujarat,0.05,29.84,46.94,24.62,75.95,1109.3,8964.94330190856,0,0
2019-04-02,Ahmedabad,Gujarat,0.04,29.66,44.82,23.09,35.39,347.9,8082.947821410377,0,0
2019-04-03,Ahmedabad,Gujarat,1.22,26.65,37.65,40.42,62.52,254.6,8046.893288927335,0,0
2019-04-04,Ahmedabad,Gujarat,0.0,26.83,50.02,32.36,63.93,749.9,8168.929026680747,0,0
2019-04-05,Ahmedabad,Gujarat,0.03,26.77,29.06,29.37,74.15,535.8,10413.040648165414,0,1
2019-04-06,Ahmedabad,Gujarat,0.27,28.81,39.39,17.54,45.32,106.2,7697.645295552639,0,0
2019-04-07,Ahmedabad,Gujarat,0.01,28.0,60.71,35.61,63.78,309.2,10663.389449605527,0,1
2019-04-08,Ahmedabad,Gujarat,0.28,28.68,52.48,47.27,51.18,385.9,7746.545350479363,0,0
2019-04-09,Ahmedabad,Gujarat,0.65,26.66,50.38,19.72,45.3,312.8,8697.468410047031,0,1
2019-04-10,Ahmedabad,Gujarat,0.03,27.39,42.21,13.85,71.03,1086.5,10071.953410240742,0,0
2019-04-11,Ahmedabad,Gujarat,0.43,32.21,38.48,39.81,63.24,606.2,7952.540803253029,0,1
2019-04-12,Ahmedabad,Gujarat,0.91,29.37,62.67,27.05,70.71,5.0,11000.78941368164,0,1
2019-04-13,Ahmedabad,Gujarat,0.47,30.2,46.17,49.33,56.39,270.6,8031.812156015339,0,0
2019-04-14,Ahmedabad,Gujarat,0.21,24.06,44.57,17.16,51.91,556.0,9620.831235752697,0,0
2019-04-15,Ahmedabad,Gujarat,0.21,31.7,41.83,43.04,95.33,124.3,7055.77005911724,0,1
2019-04-16,Ahmedabad,Gujarat,0.0,30.3,56.38,19.74,88.07,165.5,8939.337708711118,0,0
2019-04-17,Ahmedabad,Gujarat,0.3,29.53,37.54,28.04,53.82,141.3,6149.602221172354,0,0
2019-04-18,Ahmedabad,Gujarat,0.12,25.43,48.6,32.26,40.14,519.4,9953.434852271428,0,1
2019-04-19,Ahmedabad,Gujarat,0.21,28.09,45.39,34.02,82.78,174.7,7511.45006978215,0,0
2019-04-20,Ahmedabad,Gujarat,0.12,28.1,51.41,26.69,40.13,649.2,9129.41740652286,0,1
2019-04-21,Ahmedabad,Gujarat,1.37,29.94,39.7,47.93,75.06,316.3,8499.888414741343,0,1
2019-04-22,Ahmedabad,Gujarat,0.07,31.33,46.67,33.23,75.26,739.2,9491.577940324343,0,0
2019-04-23,Ahmedabad,Gujarat,0.0,28.72,52.48,30.47,65.79,5.0,9401.874016671472,0,1
2019-04-24,Ahmedabad,Gujarat,0.28,27.78,47.98,45.27,56.51,103.3,9009.806104376905,0,0
2019-04-25,Ahmedabad,Gujarat,0.36,29.08,51.83,37.01,55.19,5.0,7616.287034508654,0,0
2019-04-26,Ahmedabad,Gujarat,0.05,30.31,57.8,40.93,32.38,367.5,8554.266720173833,0,1
2019-04-27,Ahmedabad,Gujarat,1.23,29.45,47.92,35.87,65.66,467.3,8436.764869728042,0,0
2019-04-28,Ahmedabad,Gujarat,0.01,29.17,49.74,22.28,76.05,5.0,9752.240770443412,0,0
2019-04-29,Ahmedabad,Gujarat,0.09,30.12,39.35,16.85,63.34,5.0,10310.377767109107,0,1
2019-04-30,Ahmedabad,Gujarat,0.29,29.73,52.56,27.17,53.02,5.0,9803.918904629201,0,0
2019-05-01,Ahmedabad,Gujarat,0.07,30.98,40.6,22.11,68.66,292.1,9415.54767536666,0,1
2019-05-02,Ahmedabad,Gujarat,1.38,29.22,49.19,23.06,62.14,250.6,8635.71020777,0,0
2019-05-03,Ahmedabad,Gujarat,2.41,28.82,41.77,28.19,68.46,468.2,9643.353858139239,0,0
2019-05-04,Ahmedabad,Gujarat,0.33,28.98,47.63,16.65,65.92,102.5,8923.562288768382,0,1
2019-05-05,Ahmedabad,Gujarat,0.05,30.04,43.21,19.06,65.34,5.0,10158.437683126742,0,1
2019-05-06,Ahmedabad,Gujarat,0.52,31.99,43.56,33.93,58.12,454.6,9912.56531232041,0,1
2019-05-07,Ahmedabad,Gujarat,0.42,31.3,55.46,6.97,16.44,352.5,7811.084042118697,0,0
2019-05-08,Ahmedabad,Gujarat,0.55,28.38,55.34,22.82,38.22,66.4,7588.746242059396,0,0
2019-05-09,Ahmedabad,Gujarat,0.09,30.21,49.6,22.18,69.44,50.8,7047.668610280059,0,0
2019-05-10,Ahmedabad,Gujarat,0.66,31.67,46.87,18.95,84.48,201.7,8416.452730161536,0,1
2019-05-11,Ahmedabad,Gujarat,0.0,30.42,44.85,44.23,60.66,5.0,8896.71857710871,0,0
2019-05-12,Ahmedabad,Gujarat,1.31,33.35,33.38,31.87,51.9,5.0,9324.710043530638,0,1
2019-05-13,Ahmedabad,Gujarat,0.01,32.41,44.73,25.19,39.96,5.0,9550.426837901521,0,1
2019-05-14,Ahmedabad,Gujarat,0.01,31.19,56.63,35.8,83.7,370.6,6881.046297293346,0,0
2019-05-15,Ahmedabad,Gujarat,0.05,32.41,41.89,29.7,36.15,5.0,10139.879234152844,0,1
2019-05-16,Ahmedabad,Gujarat,0.55,33.8,45.11,39.42,40.23,5.0,8891.423231729581,0,1
